doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
60_the_scarlet_pimpernel_brat_0,1,c,,234,69,99,PRON,PER,233.0,0.0,0.0,PRON,,,,,,0.25,0.0,0.75,0.0,0.0,0.0,,,,,,,8.0,0.0,,,,0.625,0.25,0.125,,,,5.661633491516113,,,,1.1586617128738164,0.8386400938034058,himself,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_3
he_1
",19.0,,,0.8
60_the_scarlet_pimpernel_brat_0,1,c,,235,69,99,PRON,PER,234.0,0.0,0.0,PRON,,,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,,,,,,9.0,0.0,,,,0.5555555555555556,0.3333333333333333,0.1111111111111111,,,,6.463845252990723,,,,0.8328442174805953,0.8885204792022705,he,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_3
he_1
himself_1
",19.0,,,0.9
60_the_scarlet_pimpernel_brat_0,0,o,o_c,236,99,99,NOM,VEH,,,,,228.0,7.0,3.0,NOM,VEH,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,VEH,1.0,0.0,,,,0.0,0.0,1.0,,0.04843123257160187,0.04843123257160187,1.0,3.1154385584751405,0.25637081265449524,the cart,,,"The market carts_1
",1.0,0.3
60_the_scarlet_pimpernel_brat_0,0,o,o_c,237,100,100,NOM,PER,,,,,218.0,18.0,11.0,PRON,PER,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,PER,1.0,1.0,,,,0.0,1.0,0.0,,0.8186626434326172,0.5133243401845297,3.0,2.856350060743834,0.23963341116905212,"ill-clad wretches , who crowded round Citoyen Bibot",,,"We_1
",1.0,0.2
60_the_scarlet_pimpernel_brat_0,1,c,,238,25,101,PROP,PER,222.0,15.0,10.0,PRON,,,,,,0.0,0.0,0.5428571428571428,0.02857142857142857,0.4,0.02857142857142857,,,,,,,35.0,2.0,,,,0.42857142857142855,0.5428571428571428,0.02857142857142857,,,,5.024698257446289,,,,1.0082744580322827,0.8508028388023376,Citoyen Bibot,"his_10
Sergeant Bibot_1
Bibot_13
him_3
he_4
me_1
Citoyen Bibot_1
citoyen_1
MY_1
",37.0,,,0.9
60_the_scarlet_pimpernel_brat_0,1,c,,239,25,101,NOM,PER,238.0,0.0,0.0,PROP,,,,,,0.0,0.0,0.5277777777777778,0.0,0.027777777777777776,0.4444444444444444,,,,,,,36.0,2.0,,,,0.4444444444444444,0.5277777777777778,0.027777777777777776,,,,3.606688976287842,,,,1.2756972624384537,0.8096957802772522,the sergeant,"his_10
Sergeant Bibot_1
Bibot_13
him_3
he_4
me_1
Citoyen Bibot_2
citoyen_1
MY_1
",37.0,,,0.8
60_the_scarlet_pimpernel_brat_0,1,o,,240,101,101,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1510268421389513,0.8430620431900024,a captain of the guard,,,,,0.8
60_the_scarlet_pimpernel_brat_0,1,o,,241,102,102,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9546876331387337,0.8669475317001343,the guard,,,,,0.9
60_the_scarlet_pimpernel_brat_0,1,o,,242,103,103,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8761096059505402,0.692466139793396,some dozen soldiers with him,,,,,0.7
60_the_scarlet_pimpernel_brat_0,1,c,,243,101,104,PRON,PER,240.0,2.0,2.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,4.702260971069336,,,,0.6931015263672279,0.910647988319397,him,"a captain of the guard_1
",5.0,,,0.9
60_the_scarlet_pimpernel_brat_0,0,o,o_c,244,104,104,NOM,VEH,,,,,236.0,7.0,5.0,NOM,VEH,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,VEH,1.0,1.0,,,,0.0,0.0,1.0,,0.16608525812625885,0.16608525812625885,1.0,1.5136197424562032,0.4763537645339966,a cart,,,"the cart_1
",1.0,0.5
60_the_scarlet_pimpernel_brat_0,1,c,,245,101,105,PRON,PER,243.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,6.024043560028076,,,,0.47593982715395217,0.9422616958618164,he,"a captain of the guard_1
him_1
",5.0,,,0.9
60_the_scarlet_pimpernel_brat_0,1,c,,246,69,105,PROP,PER,235.0,10.0,7.0,PRON,,,,,,0.0,0.0,0.4,0.3,0.2,0.1,,,,,,,10.0,0.0,,,,0.5,0.4,0.1,,,,5.404141426086426,,,,0.7921331045142294,0.8946378827095032,Grospierre,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_3
he_2
himself_1
",19.0,,,0.9
60_the_scarlet_pimpernel_brat_0,1,c,,247,69,105,PROP,PER,246.0,0.0,0.0,PROP,,,,,,0.0,0.0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,,,,,,,11.0,0.0,,,,0.5454545454545454,0.36363636363636365,0.09090909090909091,,,,5.5543131828308105,,,,1.3357388881996966,0.8055548667907715,Grospierre,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_4
he_2
himself_1
",19.0,,,0.8
60_the_scarlet_pimpernel_brat_0,0,c,c_c,248,101,105,PRON,PER,245.0,2.0,1.0,PRON,247.0,0.0,0.0,PROP,PER,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3.0,0.0,PER,12.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.08333333333333333,1.6509658098220825,6.062232971191406,4.473719537258148,2.0,1.1003604027358955,0.8362770676612854,you,"a captain of the guard_1
him_1
he_1
",5.0,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_5
he_2
himself_1
",19.0,0.8
60_the_scarlet_pimpernel_brat_0,1,o,,249,105,105,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9572291797774,0.43081051111221313,them,,,,,0.4
60_the_scarlet_pimpernel_brat_0,1,c,,250,101,106,NOM,PER,248.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.75,0.0,0.25,0.0,,,,,,,4.0,1.0,,,,0.0,0.75,0.25,,,,5.618578910827637,,,,0.6969369984659477,0.9128196239471436,the captain,"a captain of the guard_1
him_1
he_1
you_1
",5.0,,,0.9
60_the_scarlet_pimpernel_brat_0,1,c,,251,69,106,PRON,PER,247.0,3.0,2.0,PROP,,,,,,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,,,,,,,12.0,0.0,,,,0.5833333333333334,0.3333333333333333,0.08333333333333333,,,,5.886165142059326,,,,1.616432063886603,0.7016515135765076,You,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_5
he_2
himself_1
",19.0,,,0.7
60_the_scarlet_pimpernel_brat_0,1,c,,252,69,106,NOM,PER,251.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.38461538461538464,0.0,0.0,0.6153846153846154,,,,,,,13.0,0.0,,,,0.5384615384615384,0.38461538461538464,0.07692307692307693,,,,5.183807373046875,,,,2.1690367600869567,0.5985938906669617,citoyen sergeant,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_5
he_2
himself_1
You_1
",19.0,,,0.6
60_the_scarlet_pimpernel_brat_0,0,c,c_c,253,104,106,NOM,VEH,244.0,8.0,3.0,NOM,236.0,16.0,8.0,NOM,VEH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,VEH,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.4692530632019043,5.0372443199157715,5.0372443199157715,1.0,0.6929753469720389,0.8028758764266968,that cart,"a cart_1
",2.0,"the cart_1
",1.0,0.8
60_the_scarlet_pimpernel_brat_0,0,o,o_c,254,106,106,NOM,PER,,,,,173.0,80.0,38.0,PRON,PER,,,,,,,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,,,PER,7.0,1.0,,,,0.14285714285714285,0.7142857142857143,0.14285714285714285,,1.340498924255371,1.340498924255371,1.0,2.1278557613990743,0.5345877408981323,the CI-DEVANT Duc de Chalis,,,"that good patriot_1
Citoyen Foucquier-Tinville_1
he_2
his_2
him_1
",7.0,0.5
60_the_scarlet_pimpernel_brat_0,1,o,,255,107,107,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.299362273534184,0.8160640597343445,all his family,,,,,0.8
60_the_scarlet_pimpernel_brat_0,1,c,,256,106,108,PRON,PER,254.0,1.0,1.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,,,,4.992833614349365,,,,1.0947093294394046,0.8497861623764038,his,"the CI-DEVANT Duc de Chalis_1
",2.0,,,0.8
60_the_scarlet_pimpernel_brat_0,1,c,,257,69,108,PROP,PER,252.0,4.0,3.0,NOM,,,,,,0.0,0.0,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.14285714285714285,,,,,,,14.0,0.0,,,,0.5,0.35714285714285715,0.14285714285714285,,,,5.628098487854004,,,,1.5135857420468444,0.7665443420410156,Grospierre,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_5
he_2
himself_1
You_1
citoyen sergeant_1
",19.0,,,0.8
60_the_scarlet_pimpernel_brat_0,1,c,,258,72,108,NOM,PER,223.0,34.0,17.0,PRON,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,,,,,,10.0,0.0,,,,0.1,0.5,0.4,,,,1.6121615171432495,,,,2.0206277502786376,0.5886237025260925,the driver,"a man whose pluck and audacity were almost fabulous_1
he_4
their leader_1
the mysterious and elusive Scarlet Pimpernel_1
that mysterious Englishman_1
this meddlesome Englishman_1
He_1
",12.0,,,0.6
60_the_scarlet_pimpernel_brat_0,0,c,c_o,259,72,108,NOM,PER,258.0,0.0,0.0,NOM,,,,,,0.0,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454,,,,,,,11.0,0.0,,,,0.09090909090909091,0.45454545454545453,0.45454545454545453,,,,-0.15122440457344055,0.0,0.0,1.0,2.1655894959803392,0.3553863763809204,that cursed Englishman,"a man whose pluck and audacity were almost fabulous_1
he_4
their leader_1
the mysterious and elusive Scarlet Pimpernel_1
that mysterious Englishman_1
this meddlesome Englishman_1
He_1
the driver_1
",12.0,,,0.4
60_the_scarlet_pimpernel_brat_0,1,o,,260,108,108,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2115112644881565,0.5167986750602722,the Scarlet Pimpernel,,,,,0.5
60_the_scarlet_pimpernel_brat_0,1,c,,261,69,109,PROP,PER,257.0,3.0,2.0,PROP,,,,,,0.0,0.0,0.3333333333333333,0.06666666666666667,0.4,0.2,,,,,,,15.0,0.0,,,,0.5333333333333333,0.3333333333333333,0.13333333333333333,,,,4.214655876159668,,,,1.8159263611459615,0.5911450982093811,Citoyen Grospierre,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_1
his comrade_1
Grospierre_6
he_2
himself_1
You_1
citoyen sergeant_1
",19.0,,,0.6
60_the_scarlet_pimpernel_brat_0,1,c,,262,69,109,PRON,PER,261.0,0.0,0.0,PROP,,,,,,0.25,0.0625,0.6875,0.0,0.0,0.0,,,,,,,16.0,0.0,,,,0.5625,0.3125,0.125,,,,5.826038360595703,,,,1.0825014137378732,0.850638747215271,his,"Sergeant Grospierre_1
his_1
Citoyen Grospierre_2
his comrade_1
Grospierre_6
he_2
himself_1
You_1
citoyen sergeant_1
",19.0,,,0.9
60_the_scarlet_pimpernel_brat_0,1,c,,263,69,109,NOM,PER,262.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.35294117647058826,0.0,0.0,0.6470588235294118,,,,,,,17.0,0.0,,,,0.5294117647058824,0.35294117647058826,0.11764705882352941,,,,2.362030267715454,,,,1.706756417907196,0.6452803015708923,a fool,"Sergeant Grospierre_1
his_2
Citoyen Grospierre_2
his comrade_1
Grospierre_6
he_2
himself_1
You_1
citoyen sergeant_1
",19.0,,,0.6
60_the_scarlet_pimpernel_brat_0,1,c,,264,69,109,NOM,PER,263.0,0.0,0.0,NOM,,,,,,0.0,0.0,0.3333333333333333,0.05555555555555555,0.0,0.6111111111111112,,,,,,,18.0,0.0,,,,0.5,0.3333333333333333,0.16666666666666666,,,,1.562477469444275,,,,2.2543382190188725,0.5488861799240112,a fool,"Sergeant Grospierre_1
his_2
Citoyen Grospierre_2
his comrade_1
Grospierre_6
he_2
himself_1
You_1
citoyen sergeant_1
a fool_1
",19.0,,,0.5
208_daisy_miller_a_study_brat_0,1,o,,0,0,0,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the little town of Vevey,,,,,
208_daisy_miller_a_study_brat_0,1,o,,1,1,1,PROP,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06986095577338083,0.9868867993354797,Switzerland,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,2,2,2,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12964187362977442,0.9757041931152344,a particularly comfortable hotel,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,3,3,3,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12086848298301942,0.9796677827835083,many hotels,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,4,4,4,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19557326170192105,0.965684175491333,tourists,,,,,1.0
208_daisy_miller_a_study_brat_0,0,c,c_o,5,0,5,NOM,GPE,0.0,4.0,4.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,-0.7142421007156372,0.0,0.0,1.0,0.994815233678594,0.6113119125366211,the place,"the little town of Vevey_1
",6.0,,,0.6
208_daisy_miller_a_study_brat_0,1,o,,6,5,5,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21557220744453157,0.9630975127220154,many travelers,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,7,6,6,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2616437754798864,0.955070972442627,the edge of a remarkably blue lake,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,8,7,7,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23935997098297085,0.9607712626457214,a remarkably blue lake,,,,,1.0
208_daisy_miller_a_study_brat_0,0,o,o_c,9,8,8,NOM,LOC,,,,,8.0,0.0,0.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,2.6160242557525635,2.6160242557525635,1.0,0.5427072365220831,0.8751780390739441,a lake that it behooves every tourist to visit,,,"a remarkably blue lake_1
",4.0,0.9
208_daisy_miller_a_study_brat_0,1,o,,10,9,9,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38799679468292914,0.9323268532752991,every tourist,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,11,10,10,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4490860307529203,0.9112577438354492,The shore of the lake,,,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,12,7,11,NOM,LOC,8.0,3.0,3.0,NOM,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,4.713151931762695,,,,0.621513117051291,0.8370747566223145,the lake,"a remarkably blue lake_1
",4.0,,,0.8
208_daisy_miller_a_study_brat_0,0,c,c_o,13,3,11,NOM,FAC,3.0,9.0,8.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,-4.93609094619751,0.0,-3.2026635805765786,3.0,0.35008383721015224,0.9433841705322266,an unbroken array of establishments of this order,"many hotels_1
",4.0,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,14,11,11,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43663336240832806,0.9241074919700623,"the “ grand hotel ” of the newest fashion , with a chalk-white front , a hundred balconies , and a dozen flags flying from its roof",,,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,15,11,12,PRON,FAC,14.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,1.8311501741409302,,,,0.8185080487414058,0.7966145277023315,its,"the “ grand hotel ” of the newest fashion , with a chalk-white front , a hundred balconies , and a dozen flags flying from its roof_1
",2.0,,,0.8
208_daisy_miller_a_study_brat_0,1,o,,16,12,12,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6215133472561095,0.8769097328186035,"the little Swiss pension of an elder day , with its name inscribed in German-looking lettering upon a pink or yellow wall and an awkward summerhouse in the angle of the garden",,,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,17,12,13,PRON,FAC,16.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,1.241750717163086,,,,1.2945181465410758,0.44137346744537354,its,"the little Swiss pension of an elder day , with its name inscribed in German-looking lettering upon a pink or yellow wall and an awkward summerhouse in the angle of the garden_1
",2.0,,,0.4
208_daisy_miller_a_study_brat_0,1,c,,18,2,13,NOM,FAC,2.0,15.0,11.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,1.656655192375183,,,,0.607955194116245,0.8182991743087769,One of the hotels at Vevey,"a particularly comfortable hotel_1
",7.0,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,19,2,13,PRON,FAC,18.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.0,1.0,,,,4.527682781219482,,,,0.2224212672025792,0.9650022387504578,its,"a particularly comfortable hotel_1
One of the hotels at Vevey_1
",7.0,,,1.0
208_daisy_miller_a_study_brat_0,0,c,c_o,20,3,13,NOM,FAC,13.0,6.0,3.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,2.0,1.0,,,,0.0,0.0,1.0,,,,-5.346986770629883,0.0,0.0,1.0,0.2540374317403779,0.962648868560791,its upstart neighbors,"many hotels_1
an unbroken array of establishments of this order_1
",4.0,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,21,13,13,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24531052258265468,0.9637563824653625,this region,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,22,14,14,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28118906282858463,0.9581807255744934,American travelers,,,,,1.0
208_daisy_miller_a_study_brat_0,1,c,,23,0,15,PROP,GPE,5.0,17.0,12.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,2.0,1.0,,,,0.0,0.0,1.0,,,,3.8557558059692383,,,,0.9714769034347006,0.8157405257225037,Vevey,"the little town of Vevey_1
the place_1
",6.0,,,0.8
208_daisy_miller_a_study_brat_0,1,o,,24,15,15,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21815184703047438,0.9694012403488159,an American watering place,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,25,16,16,PROP,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2474891445834437,0.964809000492096,Newport,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,26,17,17,PROP,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2845577389753985,0.9591185450553894,Saratoga,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,27,18,18,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2575414528935959,0.9640917778015137,“ stylish ” young girls,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,28,19,19,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212148271682922,0.971609354019165,You,,,,,1.0
208_daisy_miller_a_study_brat_0,1,c,,29,2,20,NOM,FAC,19.0,9.0,9.0,PRON,,,,,,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,,,,,,,3.0,0.0,,,,0.0,0.3333333333333333,0.6666666666666666,,,,2.1315107345581055,,,,0.4831403781003445,0.8756516575813293,the excellent inn of the “ Trois Couronnes ”,"a particularly comfortable hotel_1
One of the hotels at Vevey_1
its_1
",7.0,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,30,20,20,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4023013614791651,0.9402892589569092,the Ocean House,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,31,21,21,PROP,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31295720273246763,0.9558830857276917,Congress Hall,,,,,1.0
208_daisy_miller_a_study_brat_0,0,c,c_o,32,2,22,NOM,FAC,29.0,2.0,2.0,NOM,,,,,,0.0,0.0,0.25,0.0,0.0,0.75,,,,,,,4.0,0.0,,,,0.0,0.25,0.75,,,,-0.13034546375274658,0.0,0.0,1.0,1.987014740140204,0.32383066415786743,"the “ Trois Couronnes , ”","a particularly comfortable hotel_1
One of the hotels at Vevey_1
its_1
the excellent inn of the “ Trois Couronnes ”_1
",7.0,,,0.3
208_daisy_miller_a_study_brat_0,1,o,,33,22,22,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34922701434783904,0.9503302574157715,"neat German waiters , who look like secretaries of legation",,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,34,23,23,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36324061304743616,0.9478131532669067,secretaries of legation,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,35,24,24,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35622360669803405,0.9490903615951538,Russian princesses sitting in the garden,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,36,25,25,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5665077272146094,0.9141631722450256,the garden,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,37,26,26,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44241090479776507,0.9353500008583069,"little Polish boys walking about held by the hand , with their governors",,,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,38,26,27,PRON,PER,37.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,3.794905424118042,,,,0.40292908950112827,0.9345234632492065,their,"little Polish boys walking about held by the hand , with their governors_1
",2.0,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,39,27,27,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29819657972541674,0.9594229459762573,their governors,,,,,1.0
208_daisy_miller_a_study_brat_0,1,o,,40,28,28,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5999415997082136,0.8957846760749817,the sunny crest of the Dent du Midi,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,41,29,29,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4324860600059265,0.938236653804779,the picturesque towers of the Castle of Chillon,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,42,30,30,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3400178581410165,0.509659469127655,I,,,,,0.5
208_daisy_miller_a_study_brat_0,1,o,,43,31,31,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2500281878275885,0.4964052736759186,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned",,,,,0.5
208_daisy_miller_a_study_brat_0,1,c,,44,25,32,NOM,FAC,36.0,7.0,6.0,NOM,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,1.991231918334961,,,,0.7968395835438293,0.8233776092529297,"the garden of the “ Trois Couronnes , ”","the garden_1
",6.0,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,45,2,32,NOM,FAC,32.0,12.0,10.0,NOM,,,,,,0.0,0.0,0.2,0.2,0.0,0.6,,,,,,,5.0,1.0,,,,0.0,0.2,0.8,,,,2.6114730834960938,,,,1.3637975608707738,0.6916661858558655,"the “ Trois Couronnes , ”","a particularly comfortable hotel_1
One of the hotels at Vevey_1
its_1
the excellent inn of the “ Trois Couronnes ”_1
the “ Trois Couronnes , ”_1
",7.0,,,0.7
208_daisy_miller_a_study_brat_0,1,c,,46,31,32,PRON,PER,43.0,2.0,2.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,4.362828731536865,,,,0.8249990919794168,0.8706697821617126,him,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,47,30,32,PRON,PER,42.0,4.0,3.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,4.202406883239746,,,,0.41836559346375063,0.9391694664955139,I,"I_1
",4.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,48,31,32,NOM,PER,46.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.5,0.0,0.5,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,5.110729217529297,,,,0.366935685736249,0.950013279914856,the young American,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_1
",91.0,,,1.0
