doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
351_of_human_bondage_brat_0,1,c,,135,10,18,NOM,PER,129.0,5.0,5.0,NOM,,,,,,0.0,0.0,0.55,0.35,0.0,0.1,,,,,,,20.0,2.0,,,,0.0,0.55,0.45,,,,5.5275115966796875,,,,0.33304968503367044,0.9514452219009399,the doctor,"The doctor_5
the doctor_2
me_1
his_2
sir_2
He_2
he_2
I_3
you_1
",29.0,,,1.0
351_of_human_bondage_brat_0,1,c,,136,0,18,PRON,PER,131.0,4.0,4.0,NOM,,,,,,0.06666666666666667,0.6,0.3333333333333333,0.0,0.0,0.0,,,,,,,15.0,2.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,4.207664489746094,,,,0.969957334966165,0.6636725664138794,You,"A woman servant_1
She_4
she_3
her_1
his nurse_1
You_1
The monthly nurse_1
the child 's nurse_2
I_1
",18.0,,,0.7
351_of_human_bondage_brat_0,0,c,c_o,137,7,18,PROP,PER,122.0,14.0,6.0,NOM,,,,,,0.0,0.0,0.7222222222222222,0.0,0.0,0.2777777777777778,,,,,,,36.0,2.0,,,,0.0,0.7222222222222222,0.2777777777777778,,,,-3.0763556957244873,0.0,0.0,1.0,0.9455619864976639,0.8237084150314331,Mrs. Carey,"Your mother_1
a woman_1
his mother_2
She_5
her_10
The woman_2
herself_1
she_8
Her_1
the woman_2
You_1
His mother_1
his patient_1
",48.0,,,0.8
351_of_human_bondage_brat_0,1,o,,138,18,18,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380265481740078,0.9427700042724609,Mrs. Carey 's brother-in-law,,,,,0.9
351_of_human_bondage_brat_0,1,c,,139,0,19,PRON,PER,136.0,2.0,2.0,PRON,,,,,,0.125,0.5625,0.3125,0.0,0.0,0.0,,,,,,,16.0,2.0,,,,0.0,0.6875,0.3125,,,,4.996890068054199,,,,0.8892223904445907,0.7715917825698853,you,"A woman servant_1
She_4
she_3
her_1
his nurse_1
You_2
The monthly nurse_1
the child 's nurse_2
I_1
",18.0,,,0.8
351_of_human_bondage_brat_0,1,c,,140,10,19,NOM,PER,135.0,4.0,3.0,NOM,,,,,,0.0,0.0,0.5238095238095238,0.09523809523809523,0.0,0.38095238095238093,,,,,,,21.0,2.0,,,,0.0,0.5238095238095238,0.47619047619047616,,,,5.248987674713135,,,,0.4283645498778888,0.9354875087738037,sir,"The doctor_5
the doctor_3
me_1
his_2
sir_2
He_2
he_2
I_3
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,141,18,19,PRON,PER,138.0,2.0,2.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,6.84522008895874,,,,0.18381448237247644,0.975890576839447,he,"Mrs. Carey 's brother-in-law_1
",5.0,,,1.0
351_of_human_bondage_brat_0,1,o,,142,19,19,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6405318673044831,0.8933842182159424,here,,,,,0.9
351_of_human_bondage_brat_0,1,c,,143,10,20,NOM,PER,140.0,2.0,2.0,NOM,,,,,,0.0,0.0,0.5,0.13636363636363635,0.0,0.36363636363636365,,,,,,,22.0,2.0,,,,0.0,0.5,0.5,,,,5.575295448303223,,,,0.39844916394945307,0.9413607716560364,sir,"The doctor_5
the doctor_3
me_1
his_2
sir_3
He_2
he_2
I_3
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,144,0,20,PRON,PER,139.0,4.0,3.0,PRON,,,,,,0.058823529411764705,0.6470588235294118,0.29411764705882354,0.0,0.0,0.0,,,,,,,17.0,2.0,,,,0.0,0.7058823529411765,0.29411764705882354,,,,4.008450508117676,,,,1.1990627194053365,0.678785502910614,I,"A woman servant_1
She_4
she_3
her_1
his nurse_1
You_2
The monthly nurse_1
the child 's nurse_2
I_1
you_1
",18.0,,,0.7
351_of_human_bondage_brat_0,1,c,,145,2,20,NOM,PER,130.0,14.0,8.0,NOM,,,,,,0.0,0.0,0.6666666666666666,0.020833333333333332,0.0,0.3125,,,,,,,48.0,1.0,,,,0.041666666666666664,0.6666666666666666,0.2916666666666667,,,,6.4099321365356445,,,,0.3208194688339518,0.9456757307052612,the little boy,"a child_1
the child_7
Philip_1
him_10
He_4
Your_1
you_2
his_9
he_4
the warm body_1
darling_1
The child_1
himself_1
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,146,10,20,PRON,PER,143.0,2.0,2.0,NOM,,,,,,0.17391304347826086,0.30434782608695654,0.5217391304347826,0.0,0.0,0.0,,,,,,,23.0,2.0,,,,0.0,0.4782608695652174,0.5217391304347826,,,,5.218409061431885,,,,0.36940428873505404,0.9462175965309143,I,"The doctor_5
the doctor_3
me_1
his_2
sir_4
He_2
he_2
I_3
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,147,2,20,PRON,PER,145.0,1.0,1.0,NOM,,,,,,0.5918367346938775,0.061224489795918366,0.3469387755102041,0.0,0.0,0.0,,,,,,,49.0,1.0,,,,0.04081632653061224,0.6530612244897959,0.30612244897959184,,,,5.595526695251465,,,,0.33137440342048285,0.9507027864456177,he,"a child_1
the child_7
Philip_1
him_10
He_4
Your_1
you_2
his_9
he_4
the warm body_1
darling_1
The child_1
himself_1
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,1.0
351_of_human_bondage_brat_0,0,o,o_c,148,20,20,PROP,PER,,,,,137.0,10.0,5.0,PROP,PER,,,,,,,0.0,0.0,0.7027027027027027,0.0,0.0,0.2972972972972973,,,PER,37.0,3.0,,,,0.02702702702702703,0.7027027027027027,0.2702702702702703,,0.08792486786842346,0.08792486786842346,1.0,1.853002282217095,0.34058907628059387,Miss Watkin,,,"Your mother_1
a woman_1
his mother_2
She_5
her_10
The woman_2
herself_1
she_8
Her_1
the woman_2
You_1
His mother_1
his patient_1
Mrs. Carey_1
",48.0,0.3
351_of_human_bondage_brat_0,1,c,,149,20,21,PRON,PER,148.0,0.0,0.0,PROP,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,1.0,0.0,0.0,,,,5.489679336547852,,,,0.2963727619847672,0.9572013020515442,she,"Miss Watkin_1
",31.0,,,1.0
351_of_human_bondage_brat_0,1,c,,150,2,21,PRON,PER,147.0,2.0,1.0,PRON,,,,,,0.6,0.06,0.34,0.0,0.0,0.0,,,,,,,50.0,1.0,,,,0.04,0.66,0.3,,,,5.5976972579956055,,,,0.4445166549097824,0.9308784008026123,him,"a child_1
the child_7
Philip_1
him_10
He_4
Your_1
you_2
his_9
he_5
the warm body_1
darling_1
The child_1
himself_1
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,151,10,21,NOM,PER,146.0,4.0,2.0,PRON,,,,,,0.0,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,,,,,,,24.0,2.0,,,,0.0,0.5,0.5,,,,5.22917366027832,,,,0.7096477260467118,0.8843255043029785,sir,"The doctor_5
the doctor_3
me_1
his_2
sir_4
He_2
he_2
I_4
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,152,20,21,PRON,PER,149.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,1.0,,,,0.5,0.5,0.0,,,,5.817182540893555,,,,0.581627170164127,0.901099443435669,she,"Miss Watkin_1
she_1
",31.0,,,0.9
351_of_human_bondage_brat_0,1,c,,153,20,21,PRON,PER,152.0,0.0,0.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.0,,,,5.526206016540527,,,,0.6283951465283336,0.89054936170578,She,"Miss Watkin_1
she_2
",31.0,,,0.9
351_of_human_bondage_brat_0,1,c,,154,2,21,PRON,PER,150.0,3.0,2.0,PRON,,,,,,0.6078431372549019,0.058823529411764705,0.3333333333333333,0.0,0.0,0.0,,,,,,,51.0,1.0,,,,0.0392156862745098,0.6666666666666666,0.29411764705882354,,,,5.764735221862793,,,,0.39388498285128876,0.9395917057991028,his,"a child_1
the child_7
Philip_1
him_11
He_4
Your_1
you_2
his_9
he_5
the warm body_1
darling_1
The child_1
himself_1
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,o,,155,21,21,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3947552546982238,0.6771805882453918,his godmother,,,,,0.7
351_of_human_bondage_brat_0,1,c,,156,10,22,NOM,PER,151.0,4.0,3.0,NOM,,,,,,0.0,0.0,0.48,0.2,0.0,0.32,,,,,,,25.0,2.0,,,,0.0,0.48,0.52,,,,5.705872058868408,,,,0.5176209132447153,0.9206432700157166,sir,"The doctor_5
the doctor_3
me_1
his_2
sir_5
He_2
he_2
I_4
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,157,7,22,PROP,PER,137.0,19.0,7.0,PROP,,,,,,0.0,0.0,0.7027027027027027,0.02702702702702703,0.0,0.2702702702702703,,,,,,,37.0,3.0,,,,0.02702702702702703,0.7027027027027027,0.2702702702702703,,,,4.749586582183838,,,,0.4816612211114963,0.9268523454666138,Mrs. Carey,"Your mother_1
a woman_1
his mother_2
She_5
her_10
The woman_2
herself_1
she_8
Her_1
the woman_2
You_1
His mother_1
his patient_1
Mrs. Carey_1
",48.0,,,0.9
351_of_human_bondage_brat_0,1,c,,158,10,22,NOM,PER,156.0,1.0,1.0,NOM,,,,,,0.0,0.0,0.46153846153846156,0.23076923076923078,0.0,0.3076923076923077,,,,,,,26.0,2.0,,,,0.0,0.46153846153846156,0.5384615384615384,,,,5.76715612411499,,,,0.5685377113382903,0.911041796207428,sir,"The doctor_5
the doctor_3
me_1
his_2
sir_6
He_2
he_2
I_4
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,159,10,22,NOM,PER,158.0,0.0,0.0,NOM,,,,,,0.0,0.0,0.4444444444444444,0.2962962962962963,0.0,0.25925925925925924,,,,,,,27.0,2.0,,,,0.0,0.4444444444444444,0.5555555555555556,,,,5.577655792236328,,,,0.43254404619759257,0.9349095821380615,The doctor,"The doctor_5
the doctor_3
me_1
his_2
sir_7
He_2
he_2
I_4
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,160,10,22,PRON,PER,159.0,0.0,0.0,NOM,,,,,,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.0,0.0,0.0,,,,,,,28.0,2.0,,,,0.0,0.42857142857142855,0.5714285714285714,,,,5.409158229827881,,,,0.5118064386201873,0.9223738312721252,his,"The doctor_6
the doctor_3
me_1
his_2
sir_7
He_2
he_2
I_4
you_1
",29.0,,,0.9
351_of_human_bondage_brat_0,1,c,,161,2,22,PROP,PER,154.0,6.0,3.0,PRON,,,,,,0.0,0.0,0.6730769230769231,0.019230769230769232,0.019230769230769232,0.28846153846153844,,,,,,,52.0,1.0,,,,0.038461538461538464,0.6730769230769231,0.28846153846153844,,,,5.10529088973999,,,,0.3624960792452628,0.9455892443656921,Philip,"a child_1
the child_7
Philip_1
him_11
He_4
Your_1
you_2
his_10
he_5
the warm body_1
darling_1
The child_1
himself_1
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,o,,162,22,22,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5590580792253249,0.9106438755989075,the drawing-room at Miss Watkin 's house in Onslow gardens,,,,,0.9
351_of_human_bondage_brat_0,1,c,,163,20,23,PROP,PER,153.0,9.0,5.0,PRON,,,,,,0.0,0.0,0.75,0.25,0.0,0.0,,,,,,,4.0,1.0,,,,0.25,0.75,0.0,,,,5.032140254974365,,,,0.8484777501282509,0.8403927683830261,Miss Watkin,"Miss Watkin_1
she_2
She_1
",31.0,,,0.8
351_of_human_bondage_brat_0,1,o,,164,23,23,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3619748607334388,0.49267101287841797,Miss Watkin 's house in Onslow gardens,,,,,0.5
351_of_human_bondage_brat_0,1,o,,165,24,24,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556729686695647,0.9146206378936768,Onslow gardens,,,,,0.9
351_of_human_bondage_brat_0,1,c,,166,2,25,PRON,PER,161.0,4.0,4.0,PROP,,,,,,0.6037735849056604,0.05660377358490566,0.33962264150943394,0.0,0.0,0.0,,,,,,,53.0,1.0,,,,0.05660377358490566,0.660377358490566,0.2830188679245283,,,,4.906213760375977,,,,0.5377449687018176,0.9188245534896851,He,"a child_1
the child_7
Philip_2
him_11
He_4
Your_1
you_2
his_10
he_5
the warm body_1
darling_1
The child_1
himself_1
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,o,,167,25,25,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37321483762216096,0.9473889470100403,an only child,,,,,0.9
351_of_human_bondage_brat_0,1,c,,168,2,26,PRON,PER,166.0,1.0,1.0,PRON,,,,,,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,,,,,,,54.0,1.0,,,,0.05555555555555555,0.6666666666666666,0.2777777777777778,,,,5.347379684448242,,,,0.399763647454137,0.9432195425033569,himself,"a child_1
the child_7
Philip_2
him_11
He_5
Your_1
you_2
his_10
he_5
the warm body_1
darling_1
The child_1
himself_1
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,169,22,26,NOM,FAC,162.0,6.0,5.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,3.174449920654297,,,,1.3982738268056008,0.7206225395202637,The room,"the drawing-room at Miss Watkin 's house in Onslow gardens_1
",3.0,,,0.7
351_of_human_bondage_brat_0,1,c,,170,2,26,PRON,PER,168.0,1.0,1.0,PRON,,,,,,0.6181818181818182,0.05454545454545454,0.32727272727272727,0.0,0.0,0.0,,,,,,,55.0,1.0,,,,0.05454545454545454,0.6727272727272727,0.2727272727272727,,,,4.936605453491211,,,,0.5857832576139989,0.9112017154693604,he,"a child_1
the child_7
Philip_2
him_11
He_5
Your_1
you_2
his_10
he_5
the warm body_1
darling_1
The child_1
himself_2
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,o,,171,26,26,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7805311903702995,0.8667115569114685,an elaborate cave in which he could hide himself from the Red Indians who were lurking behind the curtains,,,,,0.9
351_of_human_bondage_brat_0,1,c,,172,2,27,PRON,PER,170.0,1.0,1.0,PRON,,,,,,0.625,0.05357142857142857,0.32142857142857145,0.0,0.0,0.0,,,,,,,56.0,1.0,,,,0.05357142857142857,0.6785714285714286,0.26785714285714285,,,,5.238028049468994,,,,0.47820592402576073,0.93065345287323,he,"a child_1
the child_7
Philip_2
him_11
He_5
Your_1
you_2
his_10
he_6
the warm body_1
darling_1
The child_1
himself_2
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,173,2,27,PRON,PER,172.0,0.0,0.0,PRON,,,,,,0.631578947368421,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,,,,,,,57.0,1.0,,,,0.05263157894736842,0.6842105263157895,0.2631578947368421,,,,5.417526721954346,,,,0.4078557075731024,0.9425039291381836,himself,"a child_1
the child_7
Philip_2
him_11
He_5
Your_1
you_2
his_10
he_7
the warm body_1
darling_1
The child_1
himself_2
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,o,,174,27,27,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44656130187824905,0.9358782172203064,the Red Indians who were lurking behind the curtains,,,,,0.9
351_of_human_bondage_brat_0,1,c,,175,2,28,PRON,PER,173.0,1.0,1.0,PRON,,,,,,0.6379310344827587,0.05172413793103448,0.3103448275862069,0.0,0.0,0.0,,,,,,,58.0,1.0,,,,0.05172413793103448,0.6896551724137931,0.25862068965517243,,,,5.402792453765869,,,,0.4546826749983318,0.9350410103797913,He,"a child_1
the child_7
Philip_2
him_11
He_5
Your_1
you_2
his_10
he_7
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,176,2,28,PRON,PER,175.0,0.0,0.0,PRON,,,,,,0.6440677966101694,0.05084745762711865,0.3050847457627119,0.0,0.0,0.0,,,,,,,59.0,1.0,,,,0.05084745762711865,0.6949152542372882,0.2542372881355932,,,,5.738812446594238,,,,0.35914112836013307,0.9504818916320801,his,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_2
his_10
he_7
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,1.0
351_of_human_bondage_brat_0,1,o,,177,28,28,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4993441695955171,0.9275571703910828,the prairie,,,,,0.9
351_of_human_bondage_brat_0,1,c,,178,2,29,PRON,PER,176.0,1.0,1.0,PRON,,,,,,0.65,0.05,0.3,0.0,0.0,0.0,,,,,,,60.0,1.0,,,,0.05,0.7,0.25,,,,5.278221130371094,,,,0.535104857821462,0.9218799471855164,he,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_2
his_11
he_7
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,179,2,29,PRON,PER,178.0,0.0,0.0,PRON,,,,,,0.6557377049180327,0.04918032786885246,0.29508196721311475,0.0,0.0,0.0,,,,,,,61.0,1.0,,,,0.04918032786885246,0.7049180327868853,0.2459016393442623,,,,5.496967315673828,,,,0.4592062950690245,0.9345998764038086,his,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_2
his_11
he_8
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,180,2,29,PRON,PER,179.0,0.0,0.0,PRON,,,,,,0.6612903225806451,0.04838709677419355,0.2903225806451613,0.0,0.0,0.0,,,,,,,62.0,1.0,,,,0.04838709677419355,0.7096774193548387,0.24193548387096775,,,,4.928828239440918,,,,0.6186820189961695,0.9071021676063538,he,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_2
his_12
he_8
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,181,2,29,PRON,PER,180.0,0.0,0.0,PRON,,,,,,0.047619047619047616,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,,,,,,,63.0,1.0,,,,0.047619047619047616,0.7142857142857143,0.23809523809523808,,,,4.864674091339111,,,,0.6172015987021724,0.9066329598426819,You,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_2
his_12
he_9
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,182,2,29,NOM,PER,181.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.71875,0.0,0.0,0.28125,,,,,,,64.0,1.0,,,,0.046875,0.71875,0.234375,,,,3.279963731765747,,,,0.7139900548282564,0.8770647048950195,You naughty boy,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_2
his_12
he_9
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
You_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,183,20,29,PROP,PER,163.0,19.0,8.0,PROP,,,,,,0.0,0.0,0.6,0.4,0.0,0.0,,,,,,,5.0,1.0,,,,0.4,0.6,0.0,,,,5.791539669036865,,,,0.6127101454636993,0.8937767744064331,Miss Watkin,"Miss Watkin_2
she_2
She_1
",31.0,,,0.9
351_of_human_bondage_brat_0,1,c,,184,2,29,PRON,PER,182.0,1.0,1.0,NOM,,,,,,0.06153846153846154,0.6461538461538462,0.2923076923076923,0.0,0.0,0.0,,,,,,,65.0,1.0,,,,0.046153846153846156,0.7076923076923077,0.24615384615384617,,,,5.35311222076416,,,,0.5012077533613446,0.9273620247840881,you,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_2
his_12
he_9
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
You_1
You naughty boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,0,o,o_c,185,29,29,PROP,PER,,,,,183.0,1.0,1.0,PROP,PER,,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,,PER,6.0,1.0,,,,0.5,0.5,0.0,,4.019251823425293,2.6064069271087646,2.0,1.0444625610940907,0.8113201260566711,Emma,,,"Miss Watkin_3
she_2
She_1
",31.0,0.8
351_of_human_bondage_brat_0,1,c,,186,2,30,PRON,PER,184.0,1.0,1.0,PRON,,,,,,0.6363636363636364,0.07575757575757576,0.2878787878787879,0.0,0.0,0.0,,,,,,,66.0,1.0,,,,0.045454545454545456,0.7121212121212122,0.24242424242424243,,,,5.581842422485352,,,,0.48770962853663524,0.9303593039512634,he,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_3
his_12
he_9
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
You_1
You naughty boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,0,c,c_c,187,29,30,NOM,PER,185.0,1.0,1.0,PROP,183.0,3.0,2.0,PROP,PER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,PER,6.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,4.148244857788086,5.121596336364746,5.121596336364746,1.0,1.524402211597656,0.5386947393417358,The nurse,"Emma_1
",39.0,"Miss Watkin_3
she_2
She_1
",31.0,0.5
351_of_human_bondage_brat_0,1,c,,188,2,30,PRON,PER,186.0,1.0,1.0,PRON,,,,,,0.6417910447761194,0.07462686567164178,0.2835820895522388,0.0,0.0,0.0,,,,,,,67.0,1.0,,,,0.04477611940298507,0.7164179104477612,0.23880597014925373,,,,5.781167030334473,,,,0.4561631048215414,0.9354922771453857,him,"a child_1
the child_7
Philip_2
him_11
He_6
Your_1
you_3
his_12
he_10
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
You_1
You naughty boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,189,2,30,PRON,PER,188.0,0.0,0.0,PRON,,,,,,0.0,0.7205882352941176,0.27941176470588236,0.0,0.0,0.0,,,,,,,68.0,1.0,,,,0.04411764705882353,0.7205882352941176,0.23529411764705882,,,,5.489034175872803,,,,0.6464173433220987,0.9023842215538025,I,"a child_1
the child_7
Philip_2
him_12
He_6
Your_1
you_3
his_12
he_10
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
You_1
You naughty boy_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,o,,190,30,30,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5424248036828019,0.6787086129188538,home,,,,,0.7
351_of_human_bondage_brat_0,1,c,,191,2,31,PRON,PER,189.0,1.0,1.0,PRON,,,,,,0.6376811594202898,0.08695652173913043,0.2753623188405797,0.0,0.0,0.0,,,,,,,69.0,1.0,,,,0.043478260869565216,0.7246376811594203,0.2318840579710145,,,,5.709699630737305,,,,0.5191608760755339,0.9254114627838135,he,"a child_1
the child_7
Philip_2
him_12
He_6
Your_1
you_3
his_12
he_10
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
You_1
You naughty boy_1
I_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,192,29,31,PRON,PER,187.0,4.0,2.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2.0,2.0,,,,0.5,0.0,0.5,,,,4.528984069824219,,,,1.5182671259796483,0.4783119261264801,I,"Emma_1
The nurse_1
",39.0,,,0.5
351_of_human_bondage_brat_0,1,c,,193,2,31,PRON,PER,191.0,1.0,1.0,PRON,,,,,,0.07142857142857142,0.6571428571428571,0.2714285714285714,0.0,0.0,0.0,,,,,,,70.0,1.0,,,,0.04285714285714286,0.7285714285714285,0.22857142857142856,,,,6.176041603088379,,,,0.41129987623085573,0.9428325891494751,you,"a child_1
the child_7
Philip_2
him_12
He_6
Your_1
you_3
his_12
he_11
the warm body_1
darling_1
The child_1
himself_3
his body_1
The little boy_1
His_1
poor child_1
Master Philip_1
the little boy_1
You_1
You naughty boy_1
I_1
",144.0,,,0.9
351_of_human_bondage_brat_0,1,c,,194,29,31,PRON,PER,192.0,1.0,1.0,PRON,,,,,,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,,,,,,,3.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,4.1721343994140625,,,,1.6439940749036062,0.5084207057952881,You,"Emma_1
The nurse_1
I_1
",39.0,,,0.5
351_of_human_bondage_brat_0,1,c,,195,29,31,PRON,PER,194.0,0.0,0.0,PRON,,,,,,0.0,0.5,0.5,0.0,0.0,0.0,,,,,,,4.0,2.0,,,,0.25,0.5,0.25,,,,4.883800506591797,,,,1.3526900562021154,0.6186284422874451,she,"Emma_1
The nurse_1
I_1
You_1
",39.0,,,0.6
351_of_human_bondage_brat_0,1,c,,196,29,31,PRON,PER,195.0,0.0,0.0,PRON,,,,,,0.2,0.4,0.4,0.0,0.0,0.0,,,,,,,5.0,2.0,,,,0.2,0.6,0.2,,,,4.813364505767822,,,,1.4223544351679462,0.6589862108230591,Her,"Emma_1
The nurse_1
I_1
You_1
she_1
",39.0,,,0.7
